Date,Volume,Open,Close,High,Low
2023/06/29,304763.8343420306,1.3735583664754167,1.346426872549686,1.3843817599178005,1.3444264928748557
2023/06/28,432957.9177466127,1.3902762516329716,1.3737176867201553,1.4103522280957932,1.3697788262917807
2023/06/27,693562.457884345,1.4394553750062027,1.3971600926217196,1.470679630337733,1.3971536243791765
2023/06/26,1005426.7738260485,1.47393417176376,1.4394553750062027,1.4893225138242752,1.4206698998395606
2023/06/25,918677.7641931876,1.4188158075489494,1.47393417176376,1.505189914951323,1.415385526159196
2023/06/24,450232.9011543203,1.3927545784385225,1.4191721892904336,1.4197669766129248,1.3921962877615197
2023/06/23,669016.4604175414,1.3779698439100116,1.3919905877854868,1.4355633296823216,1.37624512045216
2023/06/22,795773.9790619656,1.3749477562670838,1.3782298638568184,1.4186463458713277,1.3602732065553007
2023/06/21,749395.7225095343,1.3901580336180375,1.374919290317448,1.418794202582971,1.374010949544829
2023/06/20,615463.4098074401,1.4058621012343244,1.3903171424346683,1.4066660186683329,1.3668022529525732
2023/06/19,448938.00364765595,1.4217872333911032,1.4058621012343244,1.4265474598784276,1.3935984433308362
2023/06/18,424856.12148561864,1.4104502497650753,1.4219450356112207,1.4360303934865004,1.3967518415916613
2023/06/17,406672.55880006455,1.406907587064734,1.4105923559977778,1.4378965099399945,1.4011688005213179
2023/06/16,546271.8362769219,1.4000882979603337,1.406907587064734,1.4168752229221064,1.36356344324895
2023/06/15,901737.1413520437,1.4016170312777652,1.40021246615924,1.4120810244582878,1.3567098037180205
2023/06/14,1051828.3478628886,1.5105594094556978,1.4024705890225173,1.525310259678002,1.355361687559415
2023/06/13,415189.80102476676,1.5209791798397327,1.5105594094556978,1.5284458991447794,1.5058860361381154
2023/06/12,1092095.9339558606,1.5073384435765635,1.5210479018524956,1.522519765298522,1.4666707659692648
2023/06/11,760599.9822874056,1.4877719882215832,1.5072013687415984,1.51706599790572,1.4375525168878285
2023/06/10,5390073.210168253,1.7076880149410596,1.4877719882215832,1.708639222985728,1.033968377731229
2023/06/09,894059.1954098936,1.6746064838907875,1.7074688591662692,1.7178373811151744,1.6680270177923977
2023/06/08,773338.0701719148,1.6357820474671732,1.6735476381435974,1.6904458635749497,1.6329209334910513
2023/06/07,573943.0770040437,1.6724106641991519,1.637635051214359,1.67414771683,1.6276083774436896
2023/06/06,630036.860632358,1.6619143349499688,1.6718824631689977,1.6771244462871526,1.6508327082263405
2023/06/05,809003.1500561865,1.7518436335218466,1.6620799814466953,1.7531902888996007,1.6473088285217015
2023/06/04,288797.98592693626,1.7368760519192739,1.7502534033080899,1.757185090695672,1.7335993760628936
2023/06/03,531388.6240543348,1.743652605308878,1.7368484145874856,1.7715426007538542,1.7297434588900396
2023/06/02,1062170.5052530912,1.771636445064863,1.7432111974360414,1.7942667110914041,1.7059037372812655
2023/06/01,640862.0279915105,1.8373416798592526,1.7717858694183053,1.8397988681683333,1.7712042454424508
2023/05/31,630891.8182466951,1.863244480779054,1.8372034280049787,1.8646480366965046,1.834261139999826
2023/05/30,907581.314622126,1.8463435548905647,1.8632438865098426,1.884046022656381,1.8365224222301642
2023/05/29,712627.2213022419,1.922523691597903,1.8468873187022385,1.9306533368421646,1.8386761683105843
2023/05/28,408189.04089463654,1.9326738079403711,1.9230344406653002,1.949460796089639,1.9144164237883452
2023/05/27,591761.6702114848,1.9153514369823028,1.9326568486978988,1.9369615628336976,1.8934229154474067
2023/05/26,761742.7315781625,1.9195135983146703,1.9153698439076483,1.9243794912394692,1.8877538619603889
2023/05/25,479102.440437887,1.9702469349733782,1.9197555096804735,1.9762783735181924,1.915990673891942
2023/05/24,844503.8103387186,2.0243067194518454,1.973273349754633,2.034577161694303,1.9506711988608105
2023/05/23,1316342.0594157376,1.849464007823157,2.024333952335562,2.0667844156973234,1.8456656724797842
2023/05/22,479248.46352823946,1.8341374520720344,1.8496250590067622,1.8497505565473087,1.801051071910786
2023/05/21,375891.0539058525,1.8661123902079702,1.8347899475643583,1.8782778730460936,1.8332052756851365
2023/05/20,236960.9241039339,1.8840583472669754,1.8658692131847807,1.8921514553012528,1.8658080161017454
2023/05/19,557732.0595262193,1.9100286534612634,1.8840597496078615,1.9105619896415085,1.8840542940656695
2023/05/18,682709.877421265,1.9621962961101171,1.9100286534612634,1.9711194334429234,1.888365113105459
2023/05/17,588152.9106325832,1.9969979461555427,1.963003675399253,2.0091655879101946,1.9561303925647961
2023/05/16,679403.7226443337,2.003895953933834,1.997005954813806,2.0083625630613007,1.970616566112143
2023/05/15,1339727.861137451,2.003685907367888,2.003536053533902,2.0190600861399464,1.9475676446439822
2023/05/14,1007645.7064450984,1.879453072598373,2.0048433325678423,2.01036013707022,1.853535737868889
2023/05/13,880292.3659154937,1.8587472387165984,1.8794464099764472,1.8906218445820795,1.8242505444878945
2023/05/12,1951462.030526807,1.946606662526057,1.8585477937457608,1.9484117062930741,1.77467398624374
2023/05/11,994337.3639421611,1.990697553838928,1.9466428241041789,1.9955000269407523,1.915425846715421
2023/05/10,970432.6600098354,1.9902714545137812,1.99069352913464,1.999376620008209,1.9425250557661515
2023/05/09,1887704.8832810454,2.046544845686228,1.9901029032746245,2.053012448112922,1.8893273253269682
2023/05/08,1058676.6573203935,2.05156920102668,2.047722752748359,2.053633187437777,1.98505699854372
2023/05/07,725106.7381718527,2.089465286075025,2.052474111588935,2.0970247703523417,2.0496830561292834
2023/05/06,679116.3458207696,2.098380728652243,2.0894663686600943,2.1047887828138108,2.0557223412836754
2023/05/05,857751.2014974015,2.099617973902821,2.098334689352562,2.133997791905144,2.0681723723056256
2023/05/04,1631451.6380106779,2.040266535586953,2.0995376881730703,2.101511101530116,2.0241749364566597
2023/05/03,2116385.3707987196,2.1095765812317793,2.0392977185123886,2.132844940672105,2.038559243682759
2023/05/02,1238145.3065921066,2.090662917613226,2.1095419917876153,2.1172010438037576,2.072353348685187
2023/05/01,1985253.134900289,2.139196598240914,2.0908466866487156,2.1829297185037353,2.080296406209717
2023/04/30,1139819.033567463,2.166798240658652,2.139247636788289,2.182723257239462,2.1235582829831974
2023/04/29,940706.5923269128,2.148864571111889,2.166751758581823,2.1778016501298016,2.1390884891622384
2023/04/28,998533.1316125051,2.2124277887058703,2.148864571111889,2.2124277887058703,2.143726009638299
2023/04/27,1158351.5279148398,2.230600315010749,2.2123947612416424,2.2514216668883305,2.189259099919767
2023/04/26,3058170.9294216437,2.290687937927703,2.2308285713567515,2.290687937927703,2.2039320849641997
2023/04/25,2169463.015670774,2.2985126687112523,2.2907090515278044,2.3080719900593287,2.248076657829124
2023/04/24,1648622.9965745173,2.329029573952337,2.298390966484434,2.3365548273912227,2.273670397969249
2023/04/23,1539658.7071470183,2.312343771346781,2.329067758069819,2.3401178869897667,2.2960370648815043
2023/04/22,1687900.733949163,2.2620194884765503,2.3127168752819918,2.315839189815141,2.248475044469844
2023/04/21,2674019.59435274,2.272020229080899,2.2621086183669155,2.32523140977422,2.2430026128594767
2023/04/20,2629984.6424659817,2.271608315903533,2.2717456787067607,2.2996133226966333,2.2351850566468308
2023/04/19,1709661.8444110272,2.315940153222507,2.2709698300647365,2.324681428358911,2.229819310519468
2023/04/18,1077648.0284170394,2.2931380005478785,2.315842993895894,2.3280319190086614,2.284734440831422
2023/04/17,1399224.9299133036,2.359692456017791,2.296445620381873,2.363202394381674,2.273809523008534
2023/04/16,1166796.0004138702,2.353621510320705,2.3594288901270826,2.3838101092660766,2.3373853272439855
2023/04/15,1822022.7147457607,2.341499693430391,2.353689858836022,2.373181500045832,2.303369689551441
2023/04/14,1934935.8462262368,2.2721118233766795,2.341499693430391,2.3611910379883043,2.250214064596142
2023/04/13,1364800.5472978377,2.1928895827299097,2.2707851014345537,2.2740367288445884,2.1837317558269898
2023/04/12,1859326.227024214,2.226515954431578,2.1930022403736857,2.226515954431578,2.135501225236452
2023/04/11,1749807.3320295399,2.209736273392285,2.2280339164303182,2.241439476741258,2.1919801042682154
2023/04/10,1129481.9103444538,2.224949803040957,2.2088379725692544,2.2298873905029257,2.165185619873171
2023/04/09,389984.81886690145,2.215039917766944,2.2246072030905903,2.2461935071625523,2.209475293118075
2023/04/08,439916.91099338455,2.2408653122994626,2.2148792255493004,2.2698212281207972,2.2023818100162575
2023/04/07,857163.4073357615,2.2572490574374267,2.241792343794239,2.2608977455469565,2.200116688278059
2023/04/06,649225.9879965245,2.32296333748801,2.257289935769766,2.32296333748801,2.2520402273096822
2023/04/05,887949.8012687262,2.267425671342424,2.3226311037181806,2.3281392710451305,2.2669100752217366
2023/04/04,924225.7881789709,2.245847608904473,2.267417644030774,2.3025661373161905,2.2251667658490946
2023/04/03,939961.9010829765,2.261701555697094,2.245843849768619,2.26422746323813,2.181281171028863
2023/04/02,779849.5088148869,2.26407858547348,2.2647588239808085,2.2911039065937326,2.223063516236892
2023/04/01,724832.9022463949,2.2559543658304877,2.26407858547348,2.271921454305235,2.2267351671663524
2023/03/31,1317583.6452371867,2.087278769618679,2.2557370346425714,2.277244407726459,2.0754836120454505
2023/03/30,842948.8734231673,2.1234252285654494,2.0876645098134863,2.14309562404665,2.0647333705094617
2023/03/29,1464976.8573315255,2.104723749566827,2.1235421738046374,2.1780829629362084,2.0749784792392743
2023/03/28,934005.8363194499,2.087406400769262,2.1156822304362746,2.126574069738229,2.033927312689536
2023/03/27,1342010.5953874197,2.1183936880720537,2.0869576395158953,2.161241796294319,2.074219615035549
2023/03/26,2486428.909330202,2.092476233644505,2.118329372671439,2.1419154231759037,2.051509201670507
2023/03/25,2791453.233407031,2.096029771025943,2.093854833400037,2.134685828508998,2.045611114914738
2023/03/24,3537876.837530031,2.1857018011336793,2.092142916638878,2.1857018011336793,1.937781030686028
2023/03/23,9605207.739387607,2.3764326234574007,2.178587068870774,2.3839703708040196,1.9055098876965704
2023/03/22,3266108.739439158,2.4127320953644604,2.377235145273769,2.4573753434908294,2.3728379560566313
2023/03/21,2684494.485237887,2.3924963272241753,2.413690478084244,2.420080719530358,2.378766350057311
2023/03/20,2561587.9366435115,2.4076795937214475,2.3927105245804605,2.4076795937214475,2.359348480201215
2023/03/19,2681106.3377334503,2.411380429685062,2.4077334839675846,2.439314205757473,2.3555027456105937
2023/03/18,2515806.7287397673,2.469452516355194,2.41067724422173,2.488935999644696,2.4102991583596873
2023/03/17,2798481.525086094,2.4406334970525254,2.466389864554576,2.492668234771329,2.4178751501378217
2023/03/16,3546719.366074664,2.4661478862443036,2.441621573669011,2.489103749776102,2.410153153325268
2023/03/15,3391460.7958485666,2.4368693937253374,2.4661478862443036,2.4711576338443373,2.3836425795701284
2023/03/14,3947439.841169357,2.4225067868596635,2.4367266307523194,2.4626982250428364,2.405978526593506
2023/03/13,3196860.5245700697,2.3751836176992036,2.4225205823118725,2.427942634542935,2.34963381371934
2023/03/12,2572968.0865853513,2.252730541950853,2.374308236755971,2.37756134732896,2.2224801045790654
2023/03/11,3167618.0907585216,2.2329914358108978,2.253217937383162,2.3378315905657847,2.21847133016694
2023/03/10,3254698.8049958744,2.322525240807171,2.2329864688776855,2.3427339005126067,2.2119043708862023
2023/03/09,4464902.209741561,2.363502741066881,2.3217362038874567,2.4265526104302615,2.2637545040070712
2023/03/08,3618075.3337597293,2.306729836852275,2.3652180622577643,2.3803389468162255,2.2287970348210346
2023/03/07,3426017.394482918,2.3835761307352037,2.306860839333175,2.4076837468838272,2.2662588615200145
2023/03/06,2690286.22021666,2.392195610957638,2.3841105611981916,2.423820549935607,2.3594610837857237
2023/03/05,3448293.838706715,2.36029430972567,2.392395272397761,2.395974858762055,2.311931639687981
2023/03/04,2919684.7777298596,2.3886684606648965,2.360412385197955,2.445505426721552,2.348571703674985
2023/03/03,3461528.6332441783,2.4166936621063533,2.388733445548152,2.4392774692402184,2.347390806324419
2023/03/02,1748623.7899300107,2.5293983133762747,2.4165977518486716,2.5339192696756765,2.403524013594795
2023/03/01,4674606.994239176,2.508987498490006,2.5309539612764054,2.5774153986052495,2.493012184134373
2023/02/28,9855598.488082835,2.4509706507054903,2.507727829968048,2.5614095471322376,2.4389526131565638
2023/02/27,7579980.60603524,2.416011979400964,2.4509644674121107,2.4572926672043427,2.398895259111372
2023/02/26,7012984.057184019,2.392332989823486,2.4177486935925363,2.4579971533417826,2.3723201949105244
2023/02/25,5799163.390430319,2.3500117307473802,2.3915464232010435,2.393279778490691,2.3347203147944358
2023/02/24,7773263.373333789,2.4511246659268693,2.3473815116368586,2.4727455164992556,2.3408705877074807
2023/02/23,9477560.654880155,2.465848720518913,2.452477900234653,2.5673089736103787,2.412547983875916
2023/02/22,7990402.885512466,2.356388613820431,2.4663655602768544,2.4945991078742047,2.3149167731896894
2023/02/21,5256069.693270054,2.3693961066484026,2.3560801429862943,2.4169154079368504,2.335187524277598
2023/02/20,4776318.9848232865,2.344788370541243,2.3700397726524276,2.3817559484171182,2.30955186101776
2023/02/19,4075703.209491064,2.3592340792407915,2.3445630100531636,2.366817347801572,2.3238244084752475
2023/02/18,4496770.307692813,2.3074969861790784,2.3599076103392775,2.36952532790475,2.3045331310932555
2023/02/17,4460403.0459937025,2.2971609516683733,2.308318607969301,2.3323281772880504,2.2912564313184536
2023/02/16,5324195.75373861,2.34088384684795,2.2972512459022942,2.3952348319196135,2.2961235515473333
2023/02/15,5023822.379321445,2.2958561682800704,2.341697302421065,2.345859941719326,2.259461096177664
2023/02/14,4860337.760247814,2.317222386959979,2.296821026185158,2.344317728257037,2.262243706993444
2023/02/13,6146410.354325606,2.3078730349405037,2.316860111669182,2.379392250422277,2.2128398833460565
2023/02/12,5149264.448923472,2.219173772774312,2.3100216705882994,2.342916548143826,2.219173772774312
2023/02/11,6038275.197584506,2.1676522446649313,2.219196555147881,2.2433458086615072,2.1603657856489717
2023/02/10,6952865.700102858,2.1963522288534305,2.1690669831334763,2.201394905263173,2.001597873510586
2023/02/09,6262977.228973743,2.2928340614364453,2.195636476163221,2.310513075044198,2.1916692303608527
2023/02/08,6816286.546536655,2.3619867480051946,2.2927437216190247,2.382797087097915,2.256425549950657
2023/02/07,7340488.404487113,2.270382136912199,2.363269086210483,2.383937627040117,2.269943618350853
2023/02/06,6021124.661442578,2.3052249896818244,2.270322254544598,2.32079715024494,2.2508428482827263
2023/02/05,6324724.430796959,2.3171556042100416,2.305537243185979,2.3697375869709862,2.269156170578485
2023/02/04,6130441.689596367,2.3737278708154106,2.317772620817044,2.3766765568778117,2.311631089210774
2023/02/03,6919880.5150911,2.3678772286226795,2.3737451233550524,2.3918932426127295,2.3219661217092105
2023/02/02,8105772.609128078,2.3979397159824587,2.3669617297221666,2.4930961831471095,2.341180741224025
